"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","occurrenceRemarks","informationWithheld","reproductiveCondition","identificationRemarks","projectId","individualCount"
"110","Asclepias speciosa Torr.","-119.34802","46.97850","cdround","gbif","2963944371","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:33:06.854+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-05-23T00:43:42","      5.0","Washington","2020","5","22","2020-05-22","2020-10-30T15:32:58.000+00:00","2022-02-25T19:33:06.854+00:00","https://www.inaturalist.org/observations/46903585","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","mastersquirrelwhisperer","46903585","mastersquirrelwhisperer","Fri May 22 2020 16:11:27 GMT-0700 (PDT)","iNaturalist research-grade observations","Highway 262 SE, Othello, WA, US","2963944371","Observations","https://www.inaturalist.org/observations/46903585","62292","mastersquirrelwhisperer","46903585","iNaturalist","23:11:27Z","dionaea","wild","104916144",NA,NA,NA,"The first photo, is A. speciosa, showy milkweed.",NA,NA
"111","Asclepias speciosa Torr.","-109.54769","38.56843","cdround,cudc,osiic","gbif","2974330710","Asclepias speciosa Torr.","7a3679ef-5582-4aaa-81f0-8c2545cafc81","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.683+00:00","2022-01-29T19:33:28.736+00:00"," 22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,NA,NA,"2020","5","29","2020-05-29",NA,"2022-01-29T19:33:28.736+00:00","https://identify.plantnet.org/observation/namerica/1006866860","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"o-1006866860",NA,NA,NA,NA,"2974330710",NA,"o-1006866860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"observations"," 1"
"112","Asclepias speciosa Torr.","-122.03698","37.92344","cdround,cudc,osiic","gbif","2975284727","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:33.941+00:00"," 22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"     65.0",NA,"2020","5","26","2020-05-26",NA,"2022-01-29T13:04:33.941+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10177601284",NA,NA,NA,NA,"2975284727",NA,"q-10177601284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries"," 1"
"113","Asclepias speciosa Torr.","-108.37238","39.10159","cdround,cudc,osiic","gbif","2975320558","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:41.017+00:00"," 22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"      9.5",NA,"2020","5","30","2020-05-30",NA,"2022-01-29T13:04:41.017+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10180533245",NA,NA,NA,NA,"2975320558",NA,"q-10180533245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries"," 1"
"114","Asclepias speciosa Torr.","-106.43354","35.32778","cdround,cudc,osiic","gbif","2975410772","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:42.986+00:00"," 22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,NA,NA,"2020","5","16","2020-05-16",NA,"2022-01-29T13:05:42.986+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10167942494",NA,NA,NA,NA,"2975410772",NA,"q-10167942494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries"," 1"
"115","Asclepias speciosa Torr."," -97.57940","35.50663","cdround,cudc,osiic","gbif","2975545291","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:40.783+00:00"," 22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"     12.0",NA,"2020","5","28","2020-05-28",NA,"2022-01-29T13:04:40.783+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10179121510",NA,NA,NA,NA,"2975545291",NA,"q-10179121510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries"," 1"
"116","Asclepias speciosa Torr.","-122.29861","41.28556","cdround,cudc,osiic","gbif","2975608203","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:05:44.421+00:00"," 22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,NA,NA,"2020","5","28","2020-05-28",NA,"2022-01-29T13:05:44.421+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10178932986",NA,NA,NA,NA,"2975608203",NA,"q-10178932986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries"," 1"
"117","Asclepias speciosa Torr."," -97.89989","36.27803","cdround,cudc,osiic","gbif","2976858211","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:38.250+00:00"," 22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,NA,NA,"2020","5","24","2020-05-24",NA,"2022-01-29T13:04:38.250+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10175989050",NA,NA,NA,NA,"2976858211",NA,"q-10175989050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries"," 1"
"118","Asclepias speciosa Torr.","-122.33359","40.53367","cdround,cudc,osiic","gbif","2976891619","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:30.688+00:00"," 22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,NA,NA,"2020","5","26","2020-05-26",NA,"2022-01-29T13:04:30.688+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10177473267",NA,NA,NA,NA,"2976891619",NA,"q-10177473267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries"," 1"
"119","Asclepias speciosa Torr.","-108.74327","39.15987","cdround,cudc,osiic","gbif","2977373256","Asclepias speciosa Torr.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:04:50.469+00:00"," 22","da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE",NA,"      5.0",NA,"2020","5","29","2020-05-29",NA,"2022-01-29T13:04:50.469+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"q-10179693344",NA,NA,NA,NA,"2977373256",NA,"q-10179693344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries"," 1"
"120","Asclepias speciosa Torr.","-106.68999","35.12687","cdround","gbif","2988498491","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:34:41.311+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-05-31T14:33:07","      5.0","New Mexico","2020","5","30","2020-05-30","2020-11-20T20:50:43.000+00:00","2022-02-25T19:34:41.311+00:00","https://www.inaturalist.org/observations/47982545","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","tomallen","47982545","tomallen","Sat May 30 2020 07:06:28 GMT-0600 (MDT)","iNaturalist research-grade observations","Alvarado Gardens, Albuquerque, NM, US","2988498491","Observations","https://www.inaturalist.org/observations/47982545","62292","tomallen","47982545","iNaturalist","13:06:28Z","tomallen","wild","106995705",NA,NA,NA,NA,NA,NA
"121","Asclepias speciosa Torr.","-105.14936","40.08886","cdround","gbif","2992764429","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:41:18.075+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-05-26T17:41:50"," 144197.0","Colorado","2020","5","26","2020-05-26","2020-12-04T19:07:19.000+00:00","2022-02-25T19:41:18.075+00:00","https://www.inaturalist.org/observations/47401587","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","ursas","47401587","ursas","Tue May 26 2020 08:39:06 GMT-0600 (MDT)","iNaturalist research-grade observations","Legend Ridge Trail, Niwot, CO, US","2992764429","Observations","https://www.inaturalist.org/observations/47401587","62292","ursas","47401587","iNaturalist","14:39:06Z","Royce H","wild","105885493",NA,NA,NA,NA,NA,NA
"122","Asclepias speciosa Torr.","-105.13432","39.77367","cdround","gbif","2992813039","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:47:51.265+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-12-02T19:23:35","    187.0","Colorado","2020","5","29","2020-05-29","2020-12-02T22:32:20.000+00:00","2022-02-25T19:47:51.265+00:00","https://www.inaturalist.org/observations/66011954","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Aaron Ivey","66011954","aaivco","2020-05-29 4:14:31 PM MDT","iNaturalist research-grade observations","Fruitdale, Wheat Ridge, CO 80033, USA","2992813039","Observations","https://www.inaturalist.org/observations/66011954","62292","Aaron Ivey","66011954","iNaturalist","22:14:31Z","Aaron Ivey","wild","144563358",NA,NA,NA,NA,NA,NA
"123","Asclepias speciosa Torr.","-111.30606","42.49623","cdround","gbif","3031673706","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:18.671+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-01T15:45:47","      2.0","Idaho","2020","5","31","2020-05-31","2021-01-14T18:32:35.000+00:00","2022-02-25T20:11:18.671+00:00","https://www.inaturalist.org/observations/48130438","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Duane A. Dyer","48130438","duanedyer","2020/05/31 9:42 AM MDT","iNaturalist research-grade observations","Bear Lake County, ID, USA","3031673706","Observations","https://www.inaturalist.org/observations/48130438","62292","Duane A. Dyer","48130438","iNaturalist","15:42:00Z","Duane A. Dyer","wild","107263830",NA,NA,NA,NA,NA,NA
"124","Asclepias speciosa Torr.","-118.41440","46.02909","cdround","gbif","3031796704","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:41:34.119+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-05-24T19:53:18","      6.0","Washington","2020","5","24","2020-05-24","2021-01-23T21:14:01.000+00:00","2022-02-25T19:41:34.119+00:00","https://www.inaturalist.org/observations/47168209","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Phil Kahler","47168209","philkahler","2020-05-24 12:51:54 PM PDT","iNaturalist research-grade observations","Walla Walla, WA 99362, USA","3031796704","Observations","https://www.inaturalist.org/observations/47168209","62292","Phil Kahler","47168209","iNaturalist","19:51:54Z","Phil Kahler","wild","105387484",NA,NA,NA,NA,NA,NA
"125","Asclepias speciosa Torr.","-121.59470","41.01003","cdround","gbif","3031901702","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:34:55.211+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-05-29T05:50:55",NA,"California","2020","5","28","2020-05-28","2021-01-23T21:12:33.000+00:00","2022-02-25T19:34:55.211+00:00","https://www.inaturalist.org/observations/47704608","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Shane Hanofee","47704608","sapienshane","2020-05-28 1:28:48 PM PDT","iNaturalist research-grade observations","Burney, CA 96013, USA","3031901702","Observations","https://www.inaturalist.org/observations/47704608","62292","Shane Hanofee","47704608","iNaturalist","20:28:48Z","Shane Hanofee","wild","106462184",NA,NA,NA,NA,NA,NA
"126","Asclepias speciosa Torr.","-121.72950","39.80156","cdround","gbif","3032090031","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:57:19.495+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2021-01-29T00:00:21","     63.0","California","2020","5","10","2020-05-10","2021-01-29T13:50:53.000+00:00","2022-02-25T19:57:19.495+00:00","https://www.inaturalist.org/observations/68740449","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","karmstrong10","68740449","karmstrong10","2020/05/10 3:13 PM PDT","iNaturalist research-grade observations","Old Chico Canyon Rd, Chico, CA 95928, USA","3032090031","Observations","https://www.inaturalist.org/observations/68740449","62292","karmstrong10","68740449","iNaturalist","22:13:00Z","karmstrong10","wild","152497539",NA,NA,NA,NA,NA,NA
"127","Asclepias speciosa Torr.","-113.08207","37.16685","cdround","gbif","3124520543","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:44.183+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2021-05-21T05:17:11",NA,"Utah","2020","5","24","2020-05-24","2021-05-21T21:06:18.000+00:00","2022-02-25T20:11:44.183+00:00","https://www.inaturalist.org/observations/79609498","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Eric Koberle","79609498","ekoberle","2020/05/24 10:48 AM PDT","iNaturalist research-grade observations","Rockville, UT, USA","3124520543","Observations","https://www.inaturalist.org/observations/79609498","62292","Eric Koberle","79609498","iNaturalist","17:48:00Z","Eric Koberle","wild","176464040",NA,NA,NA,NA,NA,NA
"128","Asclepias speciosa Torr.","-101.90103","43.78555","","gbif","3302144396","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:55:35.588+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-05-26T06:26:32","      4.0","South Dakota","2020","5","25","2020-05-25","2021-06-12T19:54:03.000+00:00","2022-02-25T19:55:35.588+00:00","https://www.inaturalist.org/observations/47373559","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Matt Reala","47373559","mreala","Mon May 25 2020 17:58:39 GMT-0600 (MDT)","iNaturalist research-grade observations","Badlands National Park, Long Valley, SD, US","3302144396","Observations","https://www.inaturalist.org/observations/47373559","62292","Matt Reala","47373559","iNaturalist","23:58:39Z","Matt Reala","wild","105785856",NA,NA,NA,NA,NA,NA
"129","Asclepias speciosa Torr.","-109.31048","38.49340","cdround","gbif","3302388390","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:34:30.311+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-05-10T00:40:05","      5.0","Utah","2020","5"," 9","2020-05-09","2021-06-05T01:50:20.000+00:00","2022-02-25T19:34:30.311+00:00","https://www.inaturalist.org/observations/45432008","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Robb Hannawacker","45432008","hannawacker","Sat May 09 2020 15:02:26 GMT-0600 (MDT)","iNaturalist research-grade observations","San Juan County, US-UT, US","3302388390","Observations","https://www.inaturalist.org/observations/45432008","62292","Robb Hannawacker","45432008","iNaturalist","21:02:26Z","Robb Hannawacker","wild","101918213",NA,NA,NA,NA,NA,NA
"130","Asclepias speciosa Torr.","-108.07176","38.77564","","gbif","3314146333","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:34:13.799+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-05-28T04:40:17","    629.0","Colorado","2020","5","23","2020-05-23","2021-06-20T13:32:20.000+00:00","2022-02-25T19:34:13.799+00:00","https://www.inaturalist.org/observations/47591980","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Judith Ellen Lopez","47591980","taogirl","2020-05-23","iNaturalist research-grade observations","1575 Rd, Delta, CO","3314146333","Observations","https://www.inaturalist.org/observations/47591980","62292","Judith Ellen Lopez","47591980","iNaturalist",NA,"Judith Ellen Lopez","wild","106233303",NA,NA,NA,NA,NA,NA
